Student_ID,Major_Category,Year_of_Study,Pre_Semester_GPA,Weekly_GenAI_Hours,Primary_Use_Case,Prompt_Engineering_Skill,Tool_Diversity,Paid_Subscription,Traditional_Study_Hours,Perceived_AI_Dependency,Institutional_Policy,Anxiety_Level_During_Exams,Post_Semester_GPA,Skill_Retention_Score,Burnout_Risk_Level,Delta_GPA,AI_Usage_Segment
117343,Arts,Senior,3.004,11.5,Copywriting/Drafting,Beginner,1.0,True,11.6,4.0,Actively_Encouraged,5.0,3.426,74.74,High,0.42200000000000015,Moderate User (5-15 jam)
117344,STEM,Graduate,2.487,25.24,Direct_Answer_Generation,Intermediate,2.0,True,4.72,5.0,Actively_Encouraged,5.0,2.032,58.31,Medium,-0.45500000000000007,Heavy User (>15 jam)
117345,Humanities,Freshman,3.489,1.36,Direct_Answer_Generation,Advanced,4.0,True,7.89,6.0,Allowed_With_Citation,5.0,3.596,66.33,High,0.1070000000000002,Light User (0-5 jam)
117346,Business,Graduate,3.801,11.78,Summarizing_Reading,Intermediate,4.0,True,16.09,4.0,Actively_Encouraged,4.0,4.0,65.94,Low,0.19899999999999984,Moderate User (5-15 jam)
117347,Humanities,Graduate,1.913,9.08,Summarizing_Reading,Intermediate,3.0,False,10.25,3.0,Allowed_With_Citation,4.0,2.302,78.63,Medium,0.389,Moderate User (5-15 jam)
117348,Business,Junior,3.388,2.23,Ideation,Intermediate,4.0,False,22.54,1.0,Allowed_With_Citation,1.0,4.0,80.5,Medium,0.6120000000000001,Light User (0-5 jam)
117349,Business,Sophomore,3.298,0.86,Debugging/Troubleshooting,Beginner,3.0,True,7.86,2.0,Allowed_With_Citation,2.0,3.321,82.11,Low,0.02300000000000013,Light User (0-5 jam)
117350,STEM,Freshman,3.886,16.88,Ideation,Intermediate,2.0,False,7.54,4.0,Allowed_With_Citation,4.0,3.982,86.93,Low,0.09600000000000009,Heavy User (>15 jam)
117351,Arts,Junior,2.461,2.41,Copywriting/Drafting,Intermediate,5.0,False,11.97,2.0,Actively_Encouraged,5.0,2.591,58.01,Low,0.13000000000000034,Light User (0-5 jam)
117352,Business,Junior,3.228,2.19,Ideation,Beginner,3.0,True,11.89,4.0,Allowed_With_Citation,4.0,3.308,67.05,Low,0.07999999999999963,Light User (0-5 jam)
117353,Business,Senior,3.642,1.12,Debugging/Troubleshooting,Beginner,1.0,False,21.38,1.0,Strict_Ban,4.0,4.0,74.04,Medium,0.3580000000000001,Light User (0-5 jam)
117354,STEM,Senior,3.86,5.51,Debugging/Troubleshooting,Beginner,3.0,False,5.07,1.0,Allowed_With_Citation,6.0,4.0,64.92,Medium,0.14000000000000012,Moderate User (5-15 jam)
117355,STEM,Graduate,3.137,0.53,Debugging/Troubleshooting,Intermediate,3.0,False,2.74,2.0,Allowed_With_Citation,1.0,3.246,87.79,Medium,0.10899999999999999,Light User (0-5 jam)
117356,Humanities,Senior,2.928,2.81,Copywriting/Drafting,Beginner,3.0,True,11.75,4.0,Allowed_With_Citation,4.0,2.939,79.4,Medium,0.01100000000000012,Light User (0-5 jam)
117357,STEM,Graduate,2.656,2.98,Summarizing_Reading,Intermediate,5.0,True,14.84,5.0,Allowed_With_Citation,3.0,2.626,64.64,Low,-0.03000000000000025,Light User (0-5 jam)
117358,STEM,Junior,3.087,1.27,Debugging/Troubleshooting,Advanced,5.0,False,5.29,1.0,Allowed_With_Citation,8.0,3.109,99.87,Medium,0.021999999999999797,Light User (0-5 jam)
117359,Arts,Freshman,2.769,1.5,Direct_Answer_Generation,Advanced,3.0,False,17.3,2.0,Allowed_With_Citation,3.0,3.029,64.86,Low,0.2599999999999998,Light User (0-5 jam)
117360,Business,Freshman,3.668,3.07,Direct_Answer_Generation,Intermediate,4.0,False,16.52,2.0,Strict_Ban,7.0,3.867,84.59,Low,0.19899999999999984,Light User (0-5 jam)
117361,Business,Sophomore,3.37,4.76,Debugging/Troubleshooting,Advanced,4.0,True,2.14,4.0,Allowed_With_Citation,2.0,3.904,65.08,Medium,0.5339999999999998,Light User (0-5 jam)
117362,STEM,Junior,3.202,1.3,Summarizing_Reading,Beginner,1.0,False,13.32,3.0,Allowed_With_Citation,3.0,3.278,72.28,Medium,0.07600000000000007,Light User (0-5 jam)
117363,Medical,Sophomore,3.707,0.96,Ideation,Intermediate,2.0,True,9.43,2.0,Actively_Encouraged,3.0,3.728,66.58,Medium,0.02100000000000035,Light User (0-5 jam)
117364,STEM,Freshman,3.613,14.03,Summarizing_Reading,Intermediate,5.0,False,12.73,3.0,Allowed_With_Citation,4.0,3.454,76.87,Medium,-0.1589999999999998,Moderate User (5-15 jam)
117365,Arts,Graduate,3.515,20.96,Summarizing_Reading,Advanced,4.0,True,18.52,6.0,Allowed_With_Citation,7.0,3.905,89.58,High,0.3899999999999997,Heavy User (>15 jam)
117366,Medical,Graduate,2.836,7.92,Summarizing_Reading,Intermediate,1.0,True,8.82,3.0,Actively_Encouraged,2.0,3.265,97.31,Medium,0.42900000000000027,Moderate User (5-15 jam)
117367,Business,Freshman,3.08,1.53,Summarizing_Reading,Advanced,3.0,True,10.36,1.0,Allowed_With_Citation,5.0,3.288,82.72,Low,0.20799999999999974,Light User (0-5 jam)
117368,Medical,Freshman,2.681,22.35,Ideation,Intermediate,2.0,False,10.78,8.0,Actively_Encouraged,4.0,2.932,85.53,High,0.2509999999999999,Heavy User (>15 jam)
117369,Business,Junior,3.57,13.59,Ideation,Beginner,2.0,True,8.3,4.0,Strict_Ban,9.0,3.493,60.67,High,-0.07699999999999996,Moderate User (5-15 jam)
117370,STEM,Sophomore,3.85,4.04,Ideation,Advanced,4.0,False,14.59,4.0,Allowed_With_Citation,4.0,4.0,96.66,Medium,0.1499999999999999,Light User (0-5 jam)
117371,STEM,Senior,3.311,22.0,Debugging/Troubleshooting,Intermediate,3.0,True,4.81,6.0,Actively_Encouraged,6.0,3.522,75.1,Low,0.21099999999999985,Heavy User (>15 jam)
117372,Humanities,Senior,3.457,14.9,Debugging/Troubleshooting,Beginner,2.0,True,9.01,4.0,Allowed_With_Citation,2.0,3.467,69.75,Medium,0.010000000000000231,Moderate User (5-15 jam)
117373,STEM,Freshman,3.135,6.18,Debugging/Troubleshooting,Advanced,5.0,False,5.36,3.0,Allowed_With_Citation,1.0,3.387,99.17,Medium,0.2520000000000002,Moderate User (5-15 jam)
117374,Business,Junior,3.83,0.04,Ideation,Beginner,2.0,False,12.34,4.0,Actively_Encouraged,4.0,4.0,60.05,Low,0.16999999999999993,Light User (0-5 jam)
117375,STEM,Sophomore,2.808,23.0,Copywriting/Drafting,Advanced,3.0,True,5.32,7.0,Strict_Ban,10.0,2.708,77.16,High,-0.09999999999999964,Heavy User (>15 jam)
117376,Arts,Graduate,3.321,1.55,Ideation,Beginner,2.0,True,14.5,2.0,Actively_Encouraged,9.0,3.456,88.13,Low,0.1349999999999998,Light User (0-5 jam)
117377,Humanities,Junior,2.91,8.62,Copywriting/Drafting,Advanced,3.0,True,15.0,2.0,Actively_Encouraged,3.0,2.992,100.0,High,0.08199999999999985,Moderate User (5-15 jam)
117378,Humanities,Graduate,3.076,10.91,Copywriting/Drafting,Beginner,1.0,False,12.74,5.0,Allowed_With_Citation,7.0,3.626,85.86,High,0.5499999999999998,Moderate User (5-15 jam)
117379,Medical,Freshman,3.664,0.09,Summarizing_Reading,Beginner,1.0,True,15.51,4.0,Allowed_With_Citation,8.0,3.928,69.24,Low,0.2639999999999998,Light User (0-5 jam)
117380,STEM,Freshman,2.311,0.62,Debugging/Troubleshooting,Intermediate,2.0,True,11.74,2.0,Actively_Encouraged,4.0,2.312,74.28,High,0.0009999999999998899,Light User (0-5 jam)
117381,Business,Sophomore,3.45,2.83,Ideation,Advanced,4.0,True,14.8,2.0,Actively_Encouraged,3.0,3.974,90.78,Low,0.524,Light User (0-5 jam)
117382,Arts,Graduate,3.459,1.17,Debugging/Troubleshooting,Advanced,5.0,False,19.91,3.0,Actively_Encouraged,3.0,4.0,90.48,Low,0.5409999999999999,Light User (0-5 jam)
117383,STEM,Junior,3.601,8.83,Debugging/Troubleshooting,Advanced,3.0,False,13.66,1.0,Actively_Encouraged,5.0,3.793,100.0,Medium,0.19200000000000017,Moderate User (5-15 jam)
117384,Business,Senior,2.857,4.29,Summarizing_Reading,Advanced,3.0,False,20.87,3.0,Strict_Ban,3.0,3.343,76.27,Medium,0.48599999999999977,Light User (0-5 jam)
117385,Humanities,Sophomore,2.919,2.46,Summarizing_Reading,Advanced,4.0,True,5.14,4.0,Allowed_With_Citation,8.0,3.152,80.95,Low,0.2330000000000001,Light User (0-5 jam)
117386,Arts,Freshman,3.789,6.02,Ideation,Beginner,1.0,False,3.37,2.0,Actively_Encouraged,5.0,3.926,55.4,Low,0.137,Moderate User (5-15 jam)
117387,Business,Sophomore,1.856,13.52,Direct_Answer_Generation,Advanced,5.0,False,21.15,2.0,Allowed_With_Citation,4.0,2.608,84.44,Medium,0.752,Moderate User (5-15 jam)
117388,Humanities,Senior,2.762,34.0,Ideation,Advanced,3.0,False,6.08,5.0,Strict_Ban,9.0,3.023,98.0,High,0.2610000000000001,Heavy User (>15 jam)
117389,Arts,Graduate,3.371,1.87,Summarizing_Reading,Beginner,3.0,False,11.77,2.0,Actively_Encouraged,2.0,3.621,76.3,Medium,0.25,Light User (0-5 jam)
117390,STEM,Junior,2.861,5.58,Summarizing_Reading,Beginner,2.0,False,8.28,4.0,Allowed_With_Citation,3.0,2.861,66.19,Medium,0.0,Moderate User (5-15 jam)
117391,Arts,Freshman,2.861,11.45,Copywriting/Drafting,Advanced,3.0,True,12.02,3.0,Strict_Ban,8.0,2.991,100.0,Medium,0.1299999999999999,Moderate User (5-15 jam)
117392,Arts,Junior,3.046,0.01,Summarizing_Reading,Intermediate,5.0,False,3.97,1.0,Allowed_With_Citation,4.0,2.926,98.32,Low,-0.11999999999999966,Light User (0-5 jam)
117393,Medical,Freshman,3.557,2.84,Summarizing_Reading,Intermediate,3.0,False,8.59,3.0,Allowed_With_Citation,1.0,3.542,98.43,Low,-0.015000000000000124,Light User (0-5 jam)
117394,Arts,Junior,3.212,3.2,Copywriting/Drafting,Beginner,2.0,False,9.36,1.0,Actively_Encouraged,1.0,3.5,84.2,Low,0.2879999999999998,Light User (0-5 jam)
117395,Humanities,Freshman,3.948,1.03,Copywriting/Drafting,Intermediate,2.0,True,12.49,4.0,Allowed_With_Citation,4.0,3.958,65.54,Low,0.010000000000000231,Light User (0-5 jam)
117396,Medical,Senior,3.534,4.73,Summarizing_Reading,Intermediate,2.0,True,5.47,1.0,Allowed_With_Citation,4.0,3.662,77.71,Medium,0.1280000000000001,Light User (0-5 jam)
117397,Humanities,Senior,3.638,3.54,Ideation,Advanced,4.0,True,1.0,1.0,Strict_Ban,1.0,3.733,87.28,Low,0.0950000000000002,Light User (0-5 jam)
117398,Business,Junior,3.515,18.32,Ideation,Beginner,2.0,False,9.81,5.0,Strict_Ban,9.0,3.661,71.89,High,0.1459999999999999,Heavy User (>15 jam)
117399,STEM,Freshman,3.165,15.39,Direct_Answer_Generation,Advanced,4.0,False,8.95,4.0,Allowed_With_Citation,1.0,3.135,71.71,Medium,-0.03000000000000025,Heavy User (>15 jam)
117400,Medical,Sophomore,3.198,8.62,Debugging/Troubleshooting,Advanced,4.0,False,19.11,6.0,Strict_Ban,5.0,3.603,86.85,Medium,0.40500000000000025,Moderate User (5-15 jam)
117401,Business,Freshman,2.873,0.85,Debugging/Troubleshooting,Advanced,4.0,False,10.61,1.0,Strict_Ban,1.0,3.052,99.93,Low,0.17899999999999983,Light User (0-5 jam)
117402,Arts,Junior,3.213,3.7,Ideation,Beginner,2.0,False,11.59,4.0,Allowed_With_Citation,6.0,3.414,62.67,Low,0.20100000000000007,Light User (0-5 jam)
117403,STEM,Freshman,2.331,1.22,Debugging/Troubleshooting,Beginner,3.0,True,11.14,1.0,Actively_Encouraged,6.0,2.614,53.79,Low,0.2829999999999999,Light User (0-5 jam)
117404,Arts,Graduate,2.684,3.08,Summarizing_Reading,Beginner,1.0,False,7.53,4.0,Allowed_With_Citation,1.0,2.686,70.92,High,0.0019999999999997797,Light User (0-5 jam)
117405,Arts,Graduate,3.258,2.28,Copywriting/Drafting,Advanced,3.0,True,11.13,2.0,Actively_Encouraged,5.0,3.575,76.42,Medium,0.31700000000000017,Light User (0-5 jam)
117406,Business,Freshman,3.864,7.04,Summarizing_Reading,Intermediate,2.0,True,15.48,5.0,Allowed_With_Citation,6.0,4.0,69.16,Medium,0.13600000000000012,Moderate User (5-15 jam)
117407,STEM,Senior,3.639,40.0,Debugging/Troubleshooting,Intermediate,2.0,False,7.83,8.0,Allowed_With_Citation,1.0,3.717,67.56,High,0.07800000000000029,Heavy User (>15 jam)
117408,Humanities,Senior,3.727,19.71,Copywriting/Drafting,Beginner,2.0,False,5.91,8.0,Allowed_With_Citation,5.0,3.952,86.47,High,0.2250000000000001,Heavy User (>15 jam)
117409,STEM,Sophomore,2.205,2.6,Copywriting/Drafting,Intermediate,1.0,True,13.64,5.0,Allowed_With_Citation,3.0,2.586,55.28,Medium,0.3809999999999998,Light User (0-5 jam)
117410,Humanities,Freshman,3.622,0.73,Copywriting/Drafting,Intermediate,3.0,False,6.41,3.0,Allowed_With_Citation,4.0,3.52,63.38,Low,-0.10199999999999987,Light User (0-5 jam)
117411,STEM,Freshman,3.461,16.16,Debugging/Troubleshooting,Beginner,3.0,True,11.91,5.0,Actively_Encouraged,1.0,3.785,92.01,Low,0.3240000000000003,Heavy User (>15 jam)
117412,Humanities,Senior,2.507,1.79,Summarizing_Reading,Intermediate,2.0,False,13.55,2.0,Allowed_With_Citation,1.0,2.884,84.02,Low,0.3769999999999998,Light User (0-5 jam)
117413,STEM,Sophomore,3.118,8.43,Copywriting/Drafting,Beginner,1.0,False,16.39,5.0,Strict_Ban,3.0,3.13,82.31,Medium,0.01200000000000001,Moderate User (5-15 jam)
117414,STEM,Junior,2.312,10.3,Debugging/Troubleshooting,Intermediate,4.0,False,4.12,4.0,Allowed_With_Citation,3.0,2.381,72.85,Medium,0.06899999999999995,Moderate User (5-15 jam)
117415,STEM,Graduate,3.124,7.87,Direct_Answer_Generation,Intermediate,4.0,True,12.66,4.0,Allowed_With_Citation,5.0,3.438,51.93,Medium,0.31400000000000006,Moderate User (5-15 jam)
117416,Medical,Junior,3.607,3.41,Ideation,Advanced,5.0,True,14.69,1.0,Actively_Encouraged,2.0,4.0,81.73,Medium,0.3929999999999998,Light User (0-5 jam)
117417,Business,Graduate,3.905,0.13,Debugging/Troubleshooting,Advanced,3.0,False,1.0,3.0,Allowed_With_Citation,5.0,4.0,98.1,Low,0.0950000000000002,Light User (0-5 jam)
117418,Humanities,Senior,3.506,4.3,Direct_Answer_Generation,Intermediate,3.0,False,8.84,4.0,Allowed_With_Citation,5.0,3.777,61.19,Medium,0.27100000000000035,Light User (0-5 jam)
117419,Business,Sophomore,3.817,10.4,Direct_Answer_Generation,Beginner,3.0,True,11.61,3.0,Actively_Encouraged,6.0,3.899,80.13,High,0.08199999999999985,Moderate User (5-15 jam)
117420,Business,Graduate,3.287,4.13,Ideation,Intermediate,2.0,False,16.29,1.0,Allowed_With_Citation,2.0,3.666,79.65,High,0.379,Light User (0-5 jam)
117421,Medical,Sophomore,2.804,0.3,Debugging/Troubleshooting,Intermediate,2.0,False,25.8,3.0,Allowed_With_Citation,3.0,3.419,84.52,Low,0.6150000000000002,Light User (0-5 jam)
117422,STEM,Graduate,3.413,38.57,Debugging/Troubleshooting,Intermediate,4.0,True,2.91,7.0,Actively_Encouraged,7.0,3.503,70.33,High,0.0900000000000003,Heavy User (>15 jam)
117423,STEM,Junior,3.292,6.87,Copywriting/Drafting,Intermediate,4.0,True,11.08,5.0,Allowed_With_Citation,5.0,3.53,72.45,High,0.238,Moderate User (5-15 jam)
117424,Medical,Graduate,2.956,6.55,Direct_Answer_Generation,Advanced,3.0,True,9.92,3.0,Strict_Ban,3.0,3.496,85.61,Low,0.54,Moderate User (5-15 jam)
117425,Humanities,Freshman,3.401,17.21,Direct_Answer_Generation,Intermediate,2.0,True,9.36,4.0,Actively_Encouraged,4.0,3.342,63.37,Low,-0.05899999999999972,Heavy User (>15 jam)
117426,STEM,Freshman,2.676,3.02,Copywriting/Drafting,Advanced,3.0,False,10.17,4.0,Allowed_With_Citation,3.0,2.734,80.4,Low,0.05799999999999983,Light User (0-5 jam)
117427,STEM,Freshman,3.792,1.14,Direct_Answer_Generation,Intermediate,5.0,True,16.44,5.0,Actively_Encouraged,5.0,3.696,57.48,Low,-0.09599999999999964,Light User (0-5 jam)
117428,STEM,Freshman,3.153,4.01,Debugging/Troubleshooting,Beginner,1.0,False,8.86,3.0,Actively_Encouraged,5.0,3.12,43.39,Medium,-0.03299999999999992,Light User (0-5 jam)
117429,Medical,Senior,3.522,33.22,Summarizing_Reading,Beginner,3.0,False,10.93,8.0,Allowed_With_Citation,5.0,3.686,55.73,High,0.16400000000000015,Heavy User (>15 jam)
117430,STEM,Sophomore,3.471,14.89,Debugging/Troubleshooting,Beginner,2.0,True,6.9,4.0,Allowed_With_Citation,6.0,3.554,76.06,Medium,0.08299999999999974,Moderate User (5-15 jam)
117431,Medical,Junior,3.606,7.94,Ideation,Advanced,3.0,False,8.66,2.0,Actively_Encouraged,4.0,3.993,80.27,Medium,0.387,Moderate User (5-15 jam)
117432,Medical,Senior,3.344,12.55,Summarizing_Reading,Intermediate,3.0,True,18.11,4.0,Allowed_With_Citation,4.0,3.637,85.58,Low,0.29300000000000015,Moderate User (5-15 jam)
117433,Business,Senior,3.793,0.69,Direct_Answer_Generation,Intermediate,1.0,False,12.37,1.0,Allowed_With_Citation,3.0,3.658,79.89,Medium,-0.13500000000000023,Light User (0-5 jam)
117434,STEM,Senior,3.108,9.9,Copywriting/Drafting,Beginner,2.0,True,8.74,3.0,Actively_Encouraged,3.0,3.24,48.35,Medium,0.13200000000000012,Moderate User (5-15 jam)
117435,STEM,Freshman,3.455,15.91,Debugging/Troubleshooting,Advanced,5.0,False,7.48,5.0,Allowed_With_Citation,5.0,3.811,98.19,Medium,0.35599999999999987,Heavy User (>15 jam)
117436,Humanities,Freshman,2.26,11.8,Ideation,Beginner,1.0,False,6.67,3.0,Strict_Ban,4.0,2.287,78.39,High,0.027000000000000135,Moderate User (5-15 jam)
117437,Humanities,Freshman,2.974,17.3,Debugging/Troubleshooting,Beginner,3.0,True,2.59,5.0,Actively_Encouraged,1.0,2.998,84.0,High,0.02400000000000002,Heavy User (>15 jam)
117438,Business,Freshman,3.479,12.78,Ideation,Intermediate,3.0,True,1.81,5.0,Allowed_With_Citation,7.0,3.401,85.05,Medium,-0.07800000000000029,Moderate User (5-15 jam)
117439,Humanities,Sophomore,3.234,9.49,Direct_Answer_Generation,Intermediate,3.0,False,11.77,2.0,Allowed_With_Citation,5.0,3.757,76.11,Low,0.5230000000000001,Moderate User (5-15 jam)
117440,Medical,Graduate,1.901,7.02,Debugging/Troubleshooting,Intermediate,4.0,False,15.47,3.0,Actively_Encouraged,4.0,1.982,100.0,Medium,0.08099999999999996,Moderate User (5-15 jam)
117441,Business,Sophomore,3.492,12.83,Ideation,Advanced,4.0,True,10.74,3.0,Actively_Encouraged,2.0,3.944,82.92,Low,0.45199999999999996,Moderate User (5-15 jam)
117442,Business,Junior,3.365,3.52,Ideation,Advanced,5.0,False,15.85,1.0,Actively_Encouraged,3.0,3.591,76.83,Low,0.22599999999999998,Light User (0-5 jam)
117443,Medical,Senior,2.921,1.17,Copywriting/Drafting,Beginner,3.0,False,9.96,1.0,Actively_Encouraged,4.0,3.203,55.63,Low,0.28200000000000003,Light User (0-5 jam)
117444,STEM,Graduate,2.558,31.89,Debugging/Troubleshooting,Advanced,5.0,False,2.05,6.0,Actively_Encouraged,4.0,2.982,87.61,High,0.4240000000000004,Heavy User (>15 jam)
117445,STEM,Graduate,3.364,2.14,Debugging/Troubleshooting,Advanced,3.0,True,14.72,2.0,Actively_Encouraged,4.0,4.0,100.0,Low,0.6360000000000001,Light User (0-5 jam)
117446,STEM,Senior,2.503,9.18,Debugging/Troubleshooting,Intermediate,5.0,False,7.89,6.0,Allowed_With_Citation,8.0,2.686,66.68,Medium,0.18299999999999983,Moderate User (5-15 jam)
117447,STEM,Junior,3.457,0.11,Ideation,Advanced,4.0,False,1.0,2.0,Allowed_With_Citation,3.0,3.323,93.59,Low,-0.1339999999999999,Light User (0-5 jam)
117448,Business,Sophomore,1.992,5.03,Direct_Answer_Generation,Beginner,3.0,False,6.5,1.0,Allowed_With_Citation,5.0,2.213,65.52,Low,0.22100000000000009,Moderate User (5-15 jam)
117449,Humanities,Junior,2.367,0.28,Copywriting/Drafting,Intermediate,4.0,True,9.3,1.0,Strict_Ban,3.0,2.164,83.97,Low,-0.20299999999999985,Light User (0-5 jam)
117450,Humanities,Freshman,2.913,0.62,Copywriting/Drafting,Beginner,3.0,False,15.3,2.0,Allowed_With_Citation,1.0,3.096,73.42,Low,0.18300000000000027,Light User (0-5 jam)
117451,Medical,Freshman,3.891,24.58,Summarizing_Reading,Intermediate,3.0,True,10.78,6.0,Allowed_With_Citation,6.0,4.0,86.21,Medium,0.10899999999999999,Heavy User (>15 jam)
117452,STEM,Graduate,3.18,1.81,Debugging/Troubleshooting,Advanced,3.0,False,14.88,2.0,Strict_Ban,1.0,3.772,100.0,Medium,0.5919999999999996,Light User (0-5 jam)
117453,Business,Junior,2.812,4.05,Ideation,Beginner,2.0,False,15.11,2.0,Actively_Encouraged,4.0,3.216,65.62,High,0.40400000000000036,Light User (0-5 jam)
117454,STEM,Junior,3.327,15.06,Direct_Answer_Generation,Intermediate,4.0,False,10.9,3.0,Allowed_With_Citation,1.0,3.608,66.04,Medium,0.28100000000000014,Heavy User (>15 jam)
117455,Humanities,Junior,3.645,0.39,Copywriting/Drafting,Beginner,1.0,True,9.0,1.0,Allowed_With_Citation,2.0,3.833,69.31,Medium,0.18800000000000017,Light User (0-5 jam)
117456,Business,Junior,3.606,9.44,Ideation,Intermediate,2.0,False,7.53,4.0,Allowed_With_Citation,5.0,3.839,86.86,High,0.2330000000000001,Moderate User (5-15 jam)
117457,Medical,Junior,3.809,7.59,Direct_Answer_Generation,Advanced,5.0,False,13.35,2.0,Allowed_With_Citation,6.0,3.908,89.17,Low,0.09899999999999975,Moderate User (5-15 jam)
117458,Humanities,Graduate,2.387,3.08,Copywriting/Drafting,Beginner,2.0,False,17.35,4.0,Allowed_With_Citation,1.0,2.601,86.06,Medium,0.21399999999999997,Light User (0-5 jam)
117459,STEM,Senior,2.906,8.74,Debugging/Troubleshooting,Beginner,3.0,False,7.92,4.0,Allowed_With_Citation,5.0,3.047,63.8,Medium,0.14100000000000001,Moderate User (5-15 jam)
117460,Humanities,Freshman,3.702,15.68,Copywriting/Drafting,Intermediate,1.0,True,7.8,6.0,Actively_Encouraged,5.0,3.87,70.92,Medium,0.16800000000000015,Heavy User (>15 jam)
117461,STEM,Sophomore,2.615,11.79,Copywriting/Drafting,Intermediate,3.0,True,1.0,6.0,Strict_Ban,9.0,2.807,68.46,High,0.19199999999999973,Moderate User (5-15 jam)
117462,STEM,Senior,3.297,12.76,Debugging/Troubleshooting,Intermediate,1.0,True,19.04,4.0,Actively_Encouraged,4.0,3.69,76.32,Medium,0.3929999999999998,Moderate User (5-15 jam)
117463,Business,Junior,2.162,9.94,Debugging/Troubleshooting,Advanced,3.0,True,11.74,4.0,Actively_Encouraged,4.0,2.415,100.0,Low,0.2530000000000001,Moderate User (5-15 jam)
117464,STEM,Senior,3.058,6.2,Debugging/Troubleshooting,Advanced,3.0,False,13.6,2.0,Allowed_With_Citation,5.0,3.756,100.0,Medium,0.698,Moderate User (5-15 jam)
117465,Humanities,Senior,3.381,8.23,Copywriting/Drafting,Advanced,5.0,True,16.32,2.0,Allowed_With_Citation,1.0,3.681,79.61,Medium,0.30000000000000027,Moderate User (5-15 jam)
117466,Business,Senior,3.306,14.05,Ideation,Beginner,2.0,True,7.08,4.0,Allowed_With_Citation,2.0,3.857,69.85,Low,0.5510000000000002,Moderate User (5-15 jam)
117467,Humanities,Graduate,2.64,5.54,Copywriting/Drafting,Beginner,3.0,False,15.52,2.0,Strict_Ban,1.0,2.868,49.26,High,0.22799999999999976,Moderate User (5-15 jam)
117468,STEM,Senior,3.144,5.36,Debugging/Troubleshooting,Intermediate,3.0,False,10.22,1.0,Strict_Ban,3.0,3.266,62.37,Medium,0.12199999999999989,Moderate User (5-15 jam)
117469,Medical,Sophomore,3.755,9.39,Summarizing_Reading,Advanced,3.0,False,14.75,3.0,Allowed_With_Citation,1.0,3.945,90.23,Low,0.18999999999999995,Moderate User (5-15 jam)
117470,Humanities,Graduate,3.308,29.15,Debugging/Troubleshooting,Beginner,1.0,True,9.57,7.0,Actively_Encouraged,10.0,3.405,50.87,High,0.09699999999999998,Heavy User (>15 jam)
117471,Arts,Sophomore,3.423,0.75,Debugging/Troubleshooting,Intermediate,3.0,True,12.82,2.0,Allowed_With_Citation,1.0,3.563,44.58,Low,0.14000000000000012,Light User (0-5 jam)
117472,Humanities,Graduate,3.242,19.55,Ideation,Beginner,3.0,True,9.99,5.0,Allowed_With_Citation,9.0,3.82,76.04,Medium,0.5779999999999998,Heavy User (>15 jam)
117473,Humanities,Senior,2.833,11.9,Summarizing_Reading,Beginner,3.0,False,3.54,3.0,Actively_Encouraged,6.0,3.086,66.23,Medium,0.25299999999999967,Moderate User (5-15 jam)
117474,Humanities,Freshman,3.153,1.26,Summarizing_Reading,Advanced,4.0,False,16.61,3.0,Actively_Encouraged,4.0,3.371,78.69,Low,0.21799999999999997,Light User (0-5 jam)
117475,Humanities,Senior,3.835,3.78,Debugging/Troubleshooting,Intermediate,5.0,False,12.16,6.0,Allowed_With_Citation,7.0,4.0,79.3,Medium,0.16500000000000004,Light User (0-5 jam)
117476,STEM,Junior,2.852,4.45,Direct_Answer_Generation,Beginner,2.0,False,16.19,2.0,Allowed_With_Citation,1.0,2.857,63.63,Low,0.0050000000000003375,Light User (0-5 jam)
117477,Humanities,Graduate,3.003,2.48,Copywriting/Drafting,Advanced,5.0,False,7.99,1.0,Allowed_With_Citation,3.0,3.1,72.18,Medium,0.09699999999999998,Light User (0-5 jam)
117478,Medical,Junior,3.048,8.9,Direct_Answer_Generation,Beginner,1.0,False,7.56,5.0,Actively_Encouraged,6.0,3.09,80.68,High,0.041999999999999815,Moderate User (5-15 jam)
117479,Business,Freshman,3.145,0.64,Debugging/Troubleshooting,Advanced,5.0,True,11.81,3.0,Allowed_With_Citation,6.0,3.393,75.98,Low,0.24799999999999978,Light User (0-5 jam)
117480,STEM,Sophomore,3.236,2.75,Debugging/Troubleshooting,Beginner,1.0,False,13.69,1.0,Allowed_With_Citation,5.0,3.395,56.34,Low,0.1589999999999998,Light User (0-5 jam)
117481,Business,Junior,3.254,9.6,Ideation,Advanced,3.0,False,11.25,6.0,Actively_Encouraged,6.0,3.447,97.1,Medium,0.19300000000000006,Moderate User (5-15 jam)
117482,Medical,Junior,3.74,0.49,Direct_Answer_Generation,Advanced,4.0,True,16.08,2.0,Strict_Ban,3.0,3.872,87.22,Low,0.13199999999999967,Light User (0-5 jam)
117483,Business,Freshman,3.318,9.09,Copywriting/Drafting,Advanced,3.0,False,4.72,5.0,Actively_Encouraged,1.0,3.49,84.85,Medium,0.17200000000000015,Moderate User (5-15 jam)
117484,STEM,Junior,3.022,1.82,Debugging/Troubleshooting,Beginner,1.0,True,7.74,2.0,Allowed_With_Citation,2.0,3.056,60.69,Low,0.03400000000000025,Light User (0-5 jam)
117485,Arts,Junior,3.097,0.94,Ideation,Intermediate,5.0,False,9.54,3.0,Allowed_With_Citation,5.0,3.254,70.66,Low,0.15700000000000003,Light User (0-5 jam)
